Intensity Level,Direction,Ground Motion ID,floor 1,floor 2,floor 3,floor 4,floor 5,floor 6,floor 7,floor 8,floor 9,floor 10,floor 11,floor 12,floor 13,floor 14,floor 15,floor 16,floor 17,floor 18,floor 19,floor 20,floor 21,floor 22,floor 23,floor 24,floor 25,floor 26,floor 27,floor 28,floor 29,floor 30,floor 31,floor 32,floor 33,floor 34,floor 35,floor 36,floor 37,floor 38,floor 39,floor 40,floor 41,floor 42,floor 43,floor 44,floor 45,floor 46,floor 47
MCED,X,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,X,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,X,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,X,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCED,Y,1,0,0.006945114,0.008630103,0.0111649,0.01661545,0.01552598,0.01472526,0.015265,0.01562572,0.015579595,0.015313585,0.014851665,0.01431311,0.013742145,0.013327715,0.013021935,0.012743575,0.012331805,0.01186475,0.01153719,0.010935015,0.010331871,0.009664253,0.009333966,0.008940132,0.008563862,0.007844363,0.008066149,0.008341951,0.00838701,0.008163355,0.007798164,0.007622489,0.007959152,0.008273556,0.008726574,0.008847597,0.008790758,0.00909833,0.009096266,0.00872353,0.008371772,0.007900963,0.00720906,0.006579476,0.005945476,0
MCED,Y,2,0,0.005102537,0.007303726,0.010175342,0.014939925,0.018422285,0.017950605,0.017505025,0.01709197,0.01663886,0.01623046,0.015741715,0.015068015,0.01437926,0.014018515,0.013888615,0.01368724,0.01375311,0.01355736,0.01321684,0.012726585,0.012261875,0.011600825,0.01082203,0.01055892,0.010157898,0.0096873,0.009139552,0.008524689,0.008169566,0.008018382,0.007774119,0.007536538,0.007298894,0.007123479,0.007134593,0.006949805,0.006458395,0.006111463,0.005572395,0.005088235,0.004601533,0.004060841,0.003695485,0.003230327,0.002918389,0
MCED,Y,3,0,0.004010817,0.007591093,0.011727847,0.021874125,0.012513366,0.010754679,0.010833045,0.010790945,0.011075025,0.011328385,0.01144947,0.01147387,0.01149973,0.011556555,0.011773475,0.012012275,0.01293362,0.01333664,0.013411505,0.01338199,0.013350975,0.013348605,0.0132033,0.01294118,0.01274875,0.01254228,0.012191265,0.0118316,0.01160167,0.01136963,0.011099689,0.010782013,0.010431025,0.010006184,0.009571322,0.009091199,0.008547766,0.007870151,0.007196353,0.006647987,0.006065335,0.005480586,0.004761899,0.004264754,0.003849655,0
MCED,Y,4,0,0.005824228,0.008647835,0.008794848,0.008396501,0.013704595,0.013852425,0.013663905,0.01378897,0.013442185,0.012890025,0.012278475,0.012012545,0.011462935,0.010998405,0.010540995,0.01007349,0.010197025,0.010360165,0.01062356,0.01079426,0.01082571,0.010786425,0.01086695,0.01073547,0.01057053,0.010295185,0.010095411,0.010292664,0.010451465,0.010456158,0.010333963,0.010514614,0.010620758,0.01067336,0.01082568,0.010752955,0.010599138,0.010028217,0.009481315,0.008945002,0.00828798,0.007489965,0.006596003,0.005795248,0.005207566,0
MCED,Y,5,0,0.005586665,0.009280051,0.01254699,0.017553535,0.02493319,0.02567186,0.0239301,0.023509845,0.02308127,0.02243486,0.02198972,0.02149294,0.02093536,0.020469115,0.020079485,0.01971738,0.019721795,0.019300255,0.01879888,0.01759582,0.01680271,0.016203055,0.01647802,0.016955865,0.016724085,0.017348425,0.017348265,0.01741898,0.016749675,0.016253935,0.015411015,0.01515259,0.014306855,0.013877795,0.013489095,0.012913935,0.01215345,0.011097865,0.010042285,0.009084815,0.007925449,0.006908251,0.005828331,0.004795888,0.004096267,0
MCED,Y,6,0,0.002728578,0.00386881,0.005558344,0.007506845,0.011773575,0.014992735,0.01604658,0.016478515,0.01656856,0.01655351,0.016384905,0.016140155,0.01597839,0.01622826,0.016705165,0.0172934,0.018047025,0.01849336,0.018705605,0.019003235,0.018929205,0.01849509,0.018059515,0.01749919,0.01693694,0.016263365,0.01545429,0.014566235,0.0139126,0.01326431,0.01283712,0.01247805,0.012082,0.011589581,0.011089229,0.010442935,0.009674508,0.008906276,0.008105336,0.007274941,0.006407602,0.005565975,0.004760828,0.003833875,0.003304171,0
MCED,Y,7,0,0.002057409,0.002603578,0.00296829,0.003451271,0.007420219,0.008509217,0.008920884,0.009043425,0.008954688,0.008685983,0.00830967,0.00784979,0.007348635,0.006904018,0.00669738,0.006581645,0.006959952,0.007070749,0.007269867,0.007462655,0.007674983,0.007940427,0.008108327,0.00814369,0.008088321,0.008017379,0.007891828,0.007702341,0.0074825,0.007265853,0.007059905,0.006943369,0.006830903,0.006723848,0.006623154,0.006467018,0.006268416,0.005989682,0.005607279,0.005127828,0.004583283,0.004047193,0.003519191,0.002983773,0.002451253,0
MCED,Y,8,0,0.005706156,0.00637972,0.006117382,0.00699122,0.009750793,0.01262785,0.013502315,0.013876155,0.01464663,0.014854725,0.01520519,0.01527295,0.015436135,0.01539795,0.0155663,0.01564599,0.016669335,0.016950405,0.016817665,0.0166688,0.0161927,0.015673285,0.015220695,0.014814875,0.014435945,0.01414851,0.013866835,0.013498555,0.013324515,0.01312658,0.012870835,0.01264296,0.01233079,0.0118423,0.011299115,0.01069621,0.009634493,0.008812309,0.007640422,0.006833951,0.006017965,0.004998493,0.004518785,0.004155953,0.003716367,0
MCED,Y,9,0,0.007787056,0.01043116,0.01058218,0.008885708,0.01405461,0.016475155,0.017288165,0.01747993,0.017117255,0.01654788,0.01580749,0.01495514,0.014129445,0.01336551,0.01316017,0.01314571,0.013132065,0.01285057,0.012615155,0.01286578,0.013001235,0.013311135,0.013657085,0.013676755,0.0134939,0.013046015,0.012588255,0.012230705,0.01175048,0.01132154,0.010889843,0.010402711,0.010325051,0.010323988,0.010218172,0.01029341,0.010091239,0.00994339,0.00963022,0.009163117,0.008489076,0.007774621,0.00680718,0.006252543,0.00534428,0
MCED,Y,10,0,0.004134241,0.007764886,0.011485765,0.04565936,0.011615735,0.011054775,0.010889547,0.010649303,0.010560411,0.010506877,0.010230596,0.009813969,0.009578923,0.009526576,0.009647286,0.00985231,0.010456729,0.010614131,0.010582115,0.009961848,0.009404485,0.008588659,0.00797884,0.007718016,0.007853055,0.008534438,0.00917431,0.009499631,0.009622849,0.009596792,0.009373946,0.008907248,0.008519579,0.008190648,0.008181531,0.007988336,0.007665397,0.007357918,0.006953495,0.00635414,0.005919109,0.005443699,0.004987305,0.004467761,0.003954457,0
MCED,Y,11,0,0.006451949,0.008596136,0.009681947,0.01476185,0.021360225,0.01812956,0.01579907,0.01405229,0.01299168,0.012058145,0.01147769,0.010863843,0.010368881,0.010002379,0.009750375,0.009725203,0.01034976,0.010593858,0.010960595,0.01103077,0.010777915,0.010414765,0.010292615,0.010076659,0.009696737,0.009122855,0.008724142,0.008484944,0.008229391,0.008274498,0.008219625,0.008600822,0.009153216,0.008774919,0.008675901,0.008805275,0.008481469,0.00817842,0.007867345,0.00730767,0.006729235,0.006494243,0.006101682,0.005962351,0.005569541,0
